"DIPUTACIONES LOCALES (INCLUYE RESULTADOS DE MAYORIA RELATIVA Y REPRESENTACION PROPORCIONAL)"
"07/06/2021 13:19 (UTC-7)"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATÁLOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CON_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
3773,3804,31,3773,100.0000,3166,83.9120,23.0585,607,1841000,809615,803712,43.9769

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,CC_PAN_PRI_PRD,CC_MORENA_PT_PVEM_NA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAS,PES,RSP,FXM,CAND_IND_JHZM,CAND_IND_JME,CAND_IND_CSVB,CAND_IND_JTVG,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'261331B0100,'261331B01003,26,SONORA,020,ETCHOJOA,1331,0001,B,0,2,3,300,377,1,378,135,-,-,-,-,11,5,8,175,1,10,4,1,-,-,-,-,-,-,-,-,0,28,378,378,636,44,,1,I,441ca6ee77703a7727ac0b9bcbcc14e9df3519b5254a01648cb1898b0b2235c0,"07/06/2021 01:21:00","07/06/2021 04:38:03","07/06/2021 04:38:07",CATD,MOVIL,"ACTA PREP"
'261109B0100,'261109B01003,26,SONORA,021,HUATABAMPO,1109,0001,B,0,1,3,359,347,12,0,-,136,12,145,2,-,-,74,-,-,4,-,1,-,-,-,-,0,0,0,0,0,10,0,384,700,46,,1,D,7e72c105e1f7b6f6d6a93ae694b14cee55250854e83d3b8c88cc9df1b73b3554,"07/06/2021 03:39:00","07/06/2021 05:24:15","07/06/2021 05:24:20",CATD,MOVIL,"ACTA PREP"
'261109C0100,'261109C01003,26,SONORA,021,HUATABAMPO,1109,0001,C,0,1,3,352,377,15,392,-,184,12,116,1,-,-,57,-,-,10,-,3,-,-,-,-,0,0,0,0,0,9,392,392,700,46,,1,D,67104a4d69b87ea3ec8df1c53a4e5df4686064c73254e5b1720872563f36ae32,"07/06/2021 03:47:00","07/06/2021 05:23:54","07/06/2021 05:24:01",CATD,MOVIL,"ACTA PREP"
'261109C0200,'261109C02003,26,SONORA,021,HUATABAMPO,1109,0002,C,0,1,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,700,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 11:39:00","07/06/2021 11:40:17","07/06/2021 11:40:17",CATD,MOVIL,"ACTA PREP"
'261109C0300,'261109C03003,26,SONORA,021,HUATABAMPO,1109,0003,C,0,1,3,366,365,13,378,-,159,18,120,5,-,-,54,-,-,4,-,3,-,-,-,-,5,0,0,0,0,10,378,378,700,46,,1,D,7c39b3d9bc16d6d0793c280f4d0217614bd581e4ee0a05f66aa67b7c24201e64,"07/06/2021 03:43:00","07/06/2021 05:25:01","07/06/2021 05:25:06",CATD,MOVIL,"ACTA PREP"
'261109C0400,'261109C04003,26,SONORA,021,HUATABAMPO,1109,0004,C,0,1,3,352,378,13,391,-,148,19,141,4,-,-,57,-,-,2,-,2,-,-,-,-,8,0,0,0,0,10,391,391,699,46,,1,D,f61ca4eef130de52d8f00426aefc25bab57a925fc8db0c294186e9251ad747cc,"07/06/2021 04:00:00","07/06/2021 05:24:47","07/06/2021 05:24:51",CATD,MOVIL,"ACTA PREP"
'261109C0500,'261109C05003,26,SONORA,021,HUATABAMPO,1109,0005,C,0,1,3,378,355,9,355,-,158,4,118,2,-,-,67,-,-,0,-,3,-,-,-,-,0,0,0,0,0,12,0,364,699,46,,1,D,c87caa7e938c7166b38dd9d4c1d7e118409ef5687a8ea5ec4328bcbca7933657,"07/06/2021 03:49:00","07/06/2021 05:24:54","07/06/2021 05:25:08",CATD,MOVIL,"ACTA PREP"
'261110B0100,'261110B01003,26,SONORA,021,HUATABAMPO,1110,0001,B,0,2,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,573,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 11:00:00","07/06/2021 11:01:41","07/06/2021 11:01:41",CATD,MOVIL,"ACTA PREP"
'261110C0100,'261110C01003,26,SONORA,021,HUATABAMPO,1110,0001,C,0,2,3,282,335,2,0,-,184,14,81,2,-,-,40,-,-,3,-,1,-,-,-,-,1,1,"Sin dato","Sin dato",0,0,0,327,573,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,8e2e9d928a5fad2a9c744e9dc2dea56d09c5d3628ae9226da2c8dcb73da83576,"07/06/2021 05:23:00","07/06/2021 05:25:45","07/06/2021 05:25:53",CATD,MOVIL,"ACTA PREP"
'261110C0200,'261110C02003,26,SONORA,021,HUATABAMPO,1110,0002,C,0,2,3,276,333,7,340,-,186,7,76,2,-,-,53,-,-,6,-,2,-,-,-,-,2,0,0,0,0,6,340,340,572,46,,1,D,7f1d07990e7ba9ed475926c1aa2d105f30325e4799065fdb1d7a5d2aa898915f,"07/06/2021 04:10:00","07/06/2021 05:25:06","07/06/2021 05:25:11",CATD,MOVIL,"ACTA PREP"
'261111B0100,'261111B01003,26,SONORA,021,HUATABAMPO,1111,0001,B,0,1,3,284,360,3,363,-,225,4,73,2,-,-,35,-,-,3,-,3,-,-,-,-,2,1,6,1,0,8,363,363,603,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,e6c81fcb1f401062f46699ee35ada761a12deee63f0de17ebb682ad9a75e5115,"07/06/2021 04:44:00","07/06/2021 05:26:46","07/06/2021 05:26:58",CATD,MOVIL,"ACTA PREP"
'261111C0100,'261111C01003,26,SONORA,021,HUATABAMPO,1111,0001,C,0,1,3,247,395,5,400,-,237,11,89,2,-,-,37,-,-,4,-,6,-,-,-,-,4,0,0,0,0,10,400,400,603,46,,1,I,ae62e4d64fed9e32787a687a050f5f994ee1a61870fb1f3be8c86616e3f628d4,"06/06/2021 23:48:00","07/06/2021 04:01:04","07/06/2021 04:01:52",CATD,MOVIL,"ACTA PREP"
'261112B0100,'261112B01003,26,SONORA,021,HUATABAMPO,1112,0001,B,0,2,3,0,0,0,0,-,140,15,140,3,-,-,68,-,-,5,-,1,-,-,-,-,158,"Sin dato","Sin dato","Sin dato",0,9,381,539,580,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,2de29dba6edf5933b7770c410c28baa1b6f5cda793c547ef1c0e224c075a8a88,"07/06/2021 02:55:00","07/06/2021 05:14:19","07/06/2021 05:14:32",CATD,MOVIL,"ACTA PREP"
'261112C0100,'261112C01003,26,SONORA,021,HUATABAMPO,1112,0001,C,0,2,3,382,248,10,248,-,28,21,58,4,-,-,12,-,-,2,-,1,-,-,-,-,2,0,0,0,0,20,248,148,579,46,,1,I,0ae6366f2d62098ab70905cc124a06eb395c120142aa55b1ddbe1a1f69764da2,"07/06/2021 02:01:00","07/06/2021 06:03:13","07/06/2021 06:03:56",CATD,MOVIL,"ACTA PREP"
'261113B0100,'261113B01003,26,SONORA,021,HUATABAMPO,1113,0001,B,0,2,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,429,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 11:00:00","07/06/2021 11:01:07","07/06/2021 11:01:07",CATD,MOVIL,"ACTA PREP"
'261113C0100,'261113C01003,26,SONORA,021,HUATABAMPO,1113,0001,C,0,2,3,232,0,0,239,-,124,8,71,2,-,-,8,-,-,4,-,2,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,20,239,239,428,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,ffc8874ff846b20d5c49e966886f005083178cb311740972afb9cfc7228df2f3,"07/06/2021 02:09:00","07/06/2021 04:58:45","07/06/2021 04:59:08",CATD,MOVIL,"ACTA PREP"
'261114B0100,'261114B01003,26,SONORA,021,HUATABAMPO,1114,0001,B,0,2,3,336,184,5,0,-,78,13,39,3,-,-,22,-,-,9,-,6,-,-,-,-,55,"Sin dato","Sin dato","Sin dato",0,11,184,236,378,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,e60ca25f7f3ae7fd769d6450a62664b02bb8880a92536828f8922cf852459c2d,"07/06/2021 03:19:00","07/06/2021 05:20:39","07/06/2021 05:20:47",CATD,MOVIL,"ACTA PREP"
'261115B0100,'261115B01003,26,SONORA,021,HUATABAMPO,1115,0001,B,0,2,3,222,235,2,229,-,92,3,100,2,-,-,25,-,-,3,-,5,-,-,-,-,2,0,0,0,0,6,229,238,416,46,,1,I,687df1a8b4df05bff0efc16c430a92c5b809d77626feb2d79f82837bf6f08ff2,"07/06/2021 03:16:00","07/06/2021 05:19:19","07/06/2021 05:19:27",CATD,MOVIL,"ACTA PREP"
'261115C0100,'261115C01003,26,SONORA,021,HUATABAMPO,1115,0001,C,0,2,3,214,214,5,245,-,115,6,92,5,-,-,16,-,-,4,-,2,-,-,-,-,4,0,0,0,0,1,245,245,415,46,,1,I,d19f374c4de0ff3b5df9eaff53c638f04cadcc60f1df47c4ce65f73ddd8b76d2,"07/06/2021 03:20:00","07/06/2021 05:22:54","07/06/2021 05:23:13",CATD,MOVIL,"ACTA PREP"
'261116B0100,'261116B01003,26,SONORA,021,HUATABAMPO,1116,0001,B,0,2,3,105,95,4,99,-,50,1,45,0,-,-,2,-,-,1,-,0,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,0,99,99,160,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,4d7c9faf36899f7e2268ca0c7f9f7c4a39874e1e6b55ff6ed5b4847fbfc6d7ac,"07/06/2021 01:00:00","07/06/2021 04:32:46","07/06/2021 04:32:56",CATD,MOVIL,"ACTA PREP"
'261117B0100,'261117B01003,26,SONORA,021,HUATABAMPO,1117,0001,B,0,2,3,173,170,3,173,-,75,5,64,2,-,-,10,-,-,4,-,2,-,-,-,-,1,0,0,0,0,10,173,173,302,46,,1,I,70db019ee2dfe276964b6dfb7d7ea0e0dcb23bca5e3773111fc2f2fbe0289254,"07/06/2021 05:07:00","07/06/2021 05:07:59","07/06/2021 05:08:13",CATD,MOVIL,"ACTA PREP"
'261118B0100,'261118B01003,26,SONORA,021,HUATABAMPO,1118,0001,B,0,2,3,168,225,2,0,-,106,5,89,1,-,-,7,-,-,5,-,4,-,-,-,-,3,0,0,1,0,7,228,228,352,46,,1,I,2fe16e40c2f68f173c063d0fd76c3f551d73bb965043326a99a860066be6b23c,"07/06/2021 02:45:00","07/06/2021 06:17:11","07/06/2021 06:17:19",CATD,MOVIL,"ACTA PREP"
'261120B0100,'261120B01003,26,SONORA,021,HUATABAMPO,1120,0001,B,0,2,3,134,144,1,145,-,81,4,50,1,-,-,2,-,-,0,-,2,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,5,145,145,235,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,d63a0779af174afc1e41ebdf74c2c2d6381b64f0776ad860d0dfa9231e7c0acd,"07/06/2021 05:05:00","07/06/2021 05:08:26","07/06/2021 05:08:30",CATD,MOVIL,"ACTA PREP"
'261121B0100,'261121B01003,26,SONORA,021,HUATABAMPO,1121,0001,B,0,2,3,173,163,2,166,-,103,1,38,1,-,-,5,-,-,6,-,1,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,11,166,166,294,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,05e3973e664cafb604463ac64299e11fcd80d5f9aef4a0e917f2a81f50c539d1,"07/06/2021 02:11:00","07/06/2021 05:02:02","07/06/2021 05:02:09",CATD,MOVIL,"ACTA PREP"
'261122B0100,'261122B01003,26,SONORA,021,HUATABAMPO,1122,0001,B,0,2,3,235,300,5,305,-,130,10,124,1,-,-,18,-,-,3,-,1,-,-,-,-,4,3,0,1,0,10,305,305,496,46,,1,I,da3b9dfb471a88e5a0fff697e3fc3cf6257525a4558c5dca1c8439da79ac14c2,"07/06/2021 02:14:00","07/06/2021 05:01:35","07/06/2021 05:01:43",CATD,MOVIL,"ACTA PREP"
'261123B0100,'261123B01003,26,SONORA,021,HUATABAMPO,1123,0001,B,0,2,3,289,347,7,354,-,165,6,83,9,-,-,39,-,-,14,-,8,-,-,-,-,2,0,0,0,0,28,354,354,599,46,,1,I,4b00edf89bc95985f58a7f5a48ca75c466044c18df3c0044f0f6cf8841985f85,"07/06/2021 02:15:00","07/06/2021 05:06:38","07/06/2021 05:06:43",CATD,MOVIL,"ACTA PREP"
'261124B0100,'261124B01003,26,SONORA,021,HUATABAMPO,1124,0001,B,0,2,3,0,0,0,299,-,131,3,61,1,-,-,65,-,-,10,-,9,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,0,299,280,600,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,171c10c68be8633a9f82d45ff9bb14b68731bc0effc9221f4c714089463bc80d,"07/06/2021 02:42:00","07/06/2021 06:16:59","07/06/2021 06:17:20",CATD,MOVIL,"ACTA PREP"
'261124C0100,'261124C01003,26,SONORA,021,HUATABAMPO,1124,0001,C,0,2,3,340,303,0,303,-,87,7,97,4,-,-,74,-,-,4,-,6,-,-,-,-,1,1,"Sin dato","Sin dato",0,22,303,303,600,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,d36a8e6a2e29f1719e391352c48219982f651074fa72ba60eb4da877d8fa96d4,"07/06/2021 02:41:00","07/06/2021 05:10:06","07/06/2021 05:10:26",CATD,MOVIL,"ACTA PREP"
'261125B0100,'261125B01003,26,SONORA,021,HUATABAMPO,1125,0001,B,0,2,3,0,274,2,0,-,152,11,53,4,-,-,35,-,-,12,-,7,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,29,0,303,568,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,299cab037c5927b9b44e78a7df384019ea11f5609f74be0dc682be4924636e8d,"07/06/2021 00:55:00","07/06/2021 05:50:44","07/06/2021 05:52:21",CATD,MOVIL,"ACTA PREP"
'261126B0100,'261126B01003,26,SONORA,021,HUATABAMPO,1126,0001,B,0,2,3,78,95,6,101,-,44,7,29,1,-,-,8,-,-,1,-,1,-,-,-,-,5,2,0,0,0,3,101,101,135,46,,1,I,250bd545b3dea3a5c66bbec1be3583d1c26fd62f679cdab57adc12db0be3e19f,"07/06/2021 22:42:00","07/06/2021 03:45:24","07/06/2021 03:46:08",CATD,MOVIL,"ACTA PREP"
'261127B0100,'261127B01003,26,SONORA,021,HUATABAMPO,1127,0001,B,0,2,3,130,76,6,82,-,24,0,47,0,-,-,1,-,-,0,-,2,-,-,-,-,1,4,0,0,0,3,82,82,168,46,,1,I,fea50e751dc2d844f19b1a78b53e5a00839c4f6d49c40aaaa037dbc8a329e094,"07/06/2021 00:40:00","07/06/2021 04:25:01","07/06/2021 04:25:15",CATD,MOVIL,"ACTA PREP"
'261128B0100,'261128B01003,26,SONORA,021,HUATABAMPO,1128,0001,B,0,2,3,188,158,1,151,-,60,2,69,1,-,-,10,-,-,4,-,1,-,-,-,-,0,0,0,0,0,4,151,151,295,46,,1,I,e301361ddb450fdcf18c8cba6a0f022e6d8596c7bc48d534f11405f7b75c7ef0,"07/06/2021 02:11:00","07/06/2021 05:00:53","07/06/2021 05:01:00",CATD,MOVIL,"ACTA PREP"
'261129B0100,'261129B01003,26,SONORA,021,HUATABAMPO,1129,0001,B,0,2,3,89,103,2,0,-,55,3,21,5,-,-,11,-,-,2,-,3,-,-,-,-,2,0,0,0,0,3,105,105,150,46,,1,I,ed3c083c868ec72cd5eea2357981d0b90a9270aa42e7571990c971151ee2cd42,"07/06/2021 00:31:00","07/06/2021 04:22:16","07/06/2021 04:22:40",CATD,MOVIL,"ACTA PREP"
'261130B0100,'261130B01003,26,SONORA,021,HUATABAMPO,1130,0001,B,0,2,3,200,269,8,277,-,116,20,94,6,-,-,25,-,-,5,-,1,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,10,277,277,434,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,ef5940492e9b67df0cf4ef84a9707f43cec5998ed7f584a7e3f0151285a7f383,"07/06/2021 01:27:00","07/06/2021 04:45:52","07/06/2021 04:46:06",CATD,MOVIL,"ACTA PREP"
'261130C0100,'261130C01003,26,SONORA,021,HUATABAMPO,1130,0001,C,0,2,3,0,0,0,265,-,115,14,74,2,-,-,38,-,-,5,-,4,-,-,-,-,2,0,0,0,0,11,265,265,433,46,,1,I,f7ccb27eb5eb79ed1ff2027fd4100dccc84fe67f371303af2f47061dd59280be,"07/06/2021 01:32:00","07/06/2021 04:40:38","07/06/2021 04:40:51",CATD,MOVIL,"ACTA PREP"
'261131B0100,'261131B01003,26,SONORA,021,HUATABAMPO,1131,0001,B,0,2,3,371,268,11,268,-,114,3,120,2,-,-,5,-,-,8,-,3,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,13,268,268,594,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,6c317373633ac9f53f546c88146650eb4f8007e094c41cb5ca178e8ccf70d9a4,"06/06/2021 23:21:00","07/06/2021 03:53:20","07/06/2021 03:53:25",CATD,MOVIL,"ACTA PREP"
'261131E0100,'261131E01003,26,SONORA,021,HUATABAMPO,1131,0001,E,0,2,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,I,,"07/06/2021 11:00:00","07/06/2021 11:01:24","07/06/2021 11:01:24",CATD,MOVIL,"ACTA PREP"
'261132B0100,'261132B01003,26,SONORA,021,HUATABAMPO,1132,0001,B,0,2,3,241,235,9,233,-,142,1,79,1,-,-,5,-,-,3,-,2,-,-,-,-,0,0,0,0,0,2,233,235,333,46,,1,I,06d5224a1add55c31166e446299e9adfd56be6a1ee52f00cac2ebadeab16dfa8,"07/06/2021 01:53:00","07/06/2021 04:49:35","07/06/2021 04:50:34",CATD,MOVIL,"ACTA PREP"
'261133B0100,'261133B01003,26,SONORA,021,HUATABAMPO,1133,0001,B,0,2,3,277,274,0,274,-,120,4,124,3,-,-,6,-,-,3,-,2,-,-,-,-,1,"Sin dato","Sin dato",2,0,9,274,274,507,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,2f3dec5146df3ff12716c70e8c255d32adf84e8db40fe36e1f8d9ea350e0c4eb,"07/06/2021 01:47:00","07/06/2021 04:49:23","07/06/2021 04:49:28",CATD,MOVIL,"ACTA PREP"
'261134B0100,'261134B01003,26,SONORA,021,HUATABAMPO,1134,0001,B,0,2,3,230,293,3,298,-,146,12,99,2,-,-,16,-,-,10,-,10,-,-,-,-,1,1,"Sin dato","Sin dato",0,9,298,306,483,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,97f7c070524b9a3ee36c83f0af9e37b7fbb7662ede70d1bceab8a5cb3bbc79fc,"07/06/2021 01:16:00","07/06/2021 05:54:02","07/06/2021 05:54:07",CATD,MOVIL,"ACTA PREP"
'261135B0100,'261135B01003,26,SONORA,021,HUATABAMPO,1135,0001,B,0,2,3,204,295,8,0,-,146,6,90,2,-,-,23,-,-,3,-,3,-,-,-,-,5,1,1,1,0,14,295,295,485,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,ea08c2a7ebecba21300e4d131c790589402a2bd16b73f11fd8cc0ebbf203797f,"07/06/2021 01:05:00","07/06/2021 04:34:59","07/06/2021 04:35:14",CATD,MOVIL,"ACTA PREP"
'261136B0100,'261136B01003,26,SONORA,021,HUATABAMPO,1136,0001,B,0,2,3,177,131,1,132,-,75,2,45,0,-,-,5,-,-,2,-,2,-,-,-,-,"Sin dato","Sin dato","Sin dato","Sin dato",0,1,132,132,265,46,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,I,08e2ceb5cf6cf61c6a036fd5135d2d8cb4f7e3421fc6c63e366ee5ca55f67d12,"07/06/2021 01:10:00","07/06/2021 04:37:46","07/06/2021 04:38:12",CATD,MOVIL,"ACTA PREP"
'261137B0100,'261137B01003,26,SONORA,021,HUATABAMPO,1137,0001,B,0,2,3,337,280,8,277,-,131,13,93,2,-,-,8,-,-,4,-,6,-,-,-,-,6,2,1,0,0,11,277,277,570,46,,1,I,9d9ed2672299970d8dad9bb5dd753fe3e5d52409d0b2d42d7eef9adf08d39b60,"07/06/2021 04:23:00","07/06/2021 05:26:04","07/06/2021 05:26:08",CATD,MOVIL,"ACTA PREP"
'261189B0100,'261189B01003,26,SONORA,021,HUATABAMPO,1189,0001,B,0,1,3,296,279,0,279,-,128,38,36,2,-,-,58,-,-,8,-,3,-,-,-,-,1,1,0,0,0,4,279,279,531,46,,1,I,3aa7dff2c8e35f36e60e732b83ee32778267bb2fe5d19347450ba4b6f48bf8c2,"06/06/2021 23:16:00","06/06/2021 23:28:21","06/06/2021 23:28:36",CATD,ESCANER,"ACTA PREP"
'261189C0100,'261189C01003,26,SONORA,021,HUATABAMPO,1189,0001,C,0,1,3,326,244,5,249,-,120,40,25,4,-,-,51,-,-,4,-,3,-,-,-,-,1,0,0,0,0,1,249,249,530,46,,1,I,d5382e685d79f321a59f9649a0d24ccf46e02c45db481de901ff677d36d9dacb,"06/06/2021 23:30:00","06/06/2021 23:42:45","06/06/2021 23:43:04",CATD,ESCANER,"ACTA PREP"
'261189C0200,'261189C02003,26,SONORA,021,HUATABAMPO,1189,0002,C,0,1,3,311,257,6,0,-,98,42,36,2,-,-,59,-,-,7,-,5,-,-,-,-,4,1,0,0,0,9,263,263,530,46,,1,I,d05f85ffdd4b14074118f9f6d6d9db573e82a89c874aee1779615b714c938815,"06/06/2021 22:45:00","06/06/2021 22:53:09","06/06/2021 22:53:33",CATD,ESCANER,"ACTA PREP"
'261190B0100,'261190B01003,26,SONORA,021,HUATABAMPO,1190,0001,B,0,1,3,373,371,0,0,-,166,61,43,1,-,-,83,-,-,7,-,0,-,-,-,-,1,1,0,0,0,8,371,371,699,46,,1,D,5d983798f4b34be9c51dee029bd6f5a9306af90e64793a43ef27630605213fc5,"07/06/2021 00:41:00","07/06/2021 00:54:44","07/06/2021 01:01:52",CATD,ESCANER,"ACTA PREP"
'261190C0100,'261190C01003,26,SONORA,021,HUATABAMPO,1190,0001,C,0,1,3,356,388,0,388,-,151,63,54,2,-,-,95,-,-,6,-,5,-,-,-,-,3,1,0,0,0,8,388,388,699,46,,1,D,4e710740b2ee9b87c636b6bf456e7c2b7e0a931c4c71525809075f97d22dab66,"07/06/2021 03:45:00","07/06/2021 04:22:04","07/06/2021 04:22:14",CATD,ESCANER,"ACTA PREP"
'261190C0200,'261190C02003,26,SONORA,021,HUATABAMPO,1190,0002,C,0,1,3,381,361,0,361,-,166,53,51,1,-,-,67,-,-,11,-,7,-,-,-,-,0,0,0,0,0,5,361,361,698,46,,1,D,3d972c3b6621d835f9906856ee77cbdb0f146ff9360932f1c126be2b559efc18,"07/06/2021 00:11:00","07/06/2021 00:41:05","07/06/2021 00:41:10",CATD,ESCANER,"ACTA PREP"
'261190C0300,'261190C03003,26,SONORA,021,HUATABAMPO,1190,0003,C,0,1,3,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,698,46,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 02:38:00","07/06/2021 09:29:59","07/06/2021 09:29:59",CATD,ESCANER,"ACTA PREP"
'261191B0100,'261191B01003,26,SONORA,021,HUATABAMPO,1191,0001,B,0,1,3,277,222,9,231,-,127,13,22,2,-,-,55,-,-,1,-,4,-,-,-,-,0,1,1,0,0,5,231,231,463,46,,1,D,14f532504fd441be47a0115f471e9fe833999674fb3aa7125c4a3e766ccd9e03,"06/06/2021 21:57:35","06/06/2021 22:16:53","06/06/2021 22:16:58",CASILLA,MOVIL,"ACTA PREP"
'261191C0100,'261191C01003,26,SONORA,021,HUATABAMPO,1191,0001,C,0,1,3,245,262,10,262,-,135,35,27,1,-,-,42,-,-,3,-,13,-,-,-,-,0,0,0,0,0,6,262,262,462,46,,1,D,b22735c8c88b72ac8490bc3e31f577576488db94acc3d75100707a0866f7395b,"06/06/2021 21:14:20","06/06/2021 21:17:15","06/06/2021 21:17:52",CASILLA,MOVIL,"ACTA PREP"
'261192B0100,'261192B01003,26,SONORA,021,HUATABAMPO,1192,0001,B,0,1,3,309,327,0,326,-,136,56,40,4,-,-,56,-,-,10,-,15,-,-,-,-,3,2,0,0,0,4,326,326,591,46,,1,D,df600fa572fb78a2f36756d279a5e81150047917f7921667432d00325d623706,"06/06/2021 22:41:01","06/06/2021 23:44:17","06/06/2021 23:44:28",CASILLA,MOVIL,"ACTA PREP"
'261192C0100,'261192C01003,26,SONORA,021,HUATABAMPO,1192,0001,C,0,1,3,0,0,0,0,-,129,68,61,4,-,-,50,-,-,9,-,4,-,-,-,-,1,3,0,0,0,8,337,337,591,46,,1,D,9323cbf1292e1641efed488b818a7d81fcf7c325fdfde176414f4bb80efaa2c9,"06/06/2021 23:06:16","07/06/2021 00:55:06","07/06/2021 00:55:10",CASILLA,MOVIL,"ACTA PREP"
'261193B0100,'261193B01003,26,SONORA,021,HUATABAMPO,1193,0001,B,0,1,3,254,246,7,251,-,76,27,65,1,-,-,47,-,-,8,-,13,-,-,-,-,3,3,0,0,0,8,251,251,462,46,,1,D,0b2a20731ff2a13c246e1e14832c92a03836a132ab35d9a8da5e3428ef716043,"06/06/2021 22:36:43","06/06/2021 23:28:28","06/06/2021 23:28:34",CASILLA,MOVIL,"ACTA PREP"
'261193C0100,'261193C01003,26,SONORA,021,HUATABAMPO,1193,0001,C,0,1,3,247,260,4,0,-,90,29,76,4,-,-,41,-,-,4,-,10,-,-,-,-,2,2,0,0,0,4,260,262,462,46,,1,D,46bb28bfb05fa182ab6dfa77979868c992444658e37ae58b28cc1103beee0c73,"06/06/2021 22:24:48","06/06/2021 23:04:00","06/06/2021 23:04:16",CASILLA,MOVIL,"ACTA PREP"
'261194B0100,'261194B01003,26,SONORA,021,HUATABAMPO,1194,0001,B,0,1,3,248,272,3,276,-,85,58,50,2,-,-,56,-,-,8,-,5,-,-,-,-,4,2,0,0,0,5,275,275,478,46,,1,D,ed23803377c92f2dfeead54133b7fb97d0a9a31cdfbb555a9d6241cffe3455cc,"06/06/2021 21:45:47","06/06/2021 21:53:58","06/06/2021 21:54:06",CASILLA,MOVIL,"ACTA PREP"
